,filename,size,parse_time,reify_time,mask_time,serialize_time
0,132794.svg,13259,35.87304799998492,62.77135900018038,492.17607500008853,18.18597800001953
1,200042.svg,45064,87.22947599994768,68.77564299998085,582.2657260000597,52.76517000015701
2,24450.svg,34819,109.60737700020218,62.72470099997918,610.324872000092,58.43767999999727
3,117790.svg,30413,74.96913299996777,136.1863770000582,863.9061169999422,45.380077000118035
4,54959.svg,13203,22.276099000009708,42.23518599997078,480.4567399999087,14.72476200001438
5,140508.svg,29931,74.06541199998173,35.98603099999309,567.3125030000392,44.03698800001621
6,147432.svg,35134,175.72564700003568,142.77749500001846,613.8925590000781,65.90105200007201
7,68354.svg,45438,123.20594900006654,90.77092300003642,643.0779859999802,74.51299500007735
8,189983.svg,16855,33.465814999999566,98.44503099998292,493.57849500006523,21.29020299980766
9,128722.svg,43130,134.62907500002075,684.4000410001172,1062.6406220001172,101.53337600013401
10,162257.svg,41643,46.197154999845225,326.0249540001041,535.3558990000238,31.885351000028095
11,143115.svg,41532,90.82545600017511,153.22655800014218,634.6911359999012,62.8803440001775
12,198873.svg,32773,53.41973299982783,57.210158999851046,534.2403490001288,36.30088299996714
13,3535.svg,27899,118.66101200007506,70.0805900000887,594.4255689998954,54.86979300007988
14,160788.svg,47025,98.01651499992659,127.231687999938,693.8498340000478,67.56489400004284
15,7876.svg,11207,23.705581000058373,51.21659500014175,505.3367519999483,16.29311500005315
16,173602.svg,16970,40.454112000134046,20.0874689999182,503.4023799998977,25.568707000047652
17,186749.svg,38333,72.2661639999842,339.22126799984653,585.629709000159,51.14767500003836
18,180059.svg,11523,18.992897000089215,50.86515299990424,479.9061339999753,12.681554999971922
19,95769.svg,20815,28.626674999941315,90.01476999992519,541.096977000052,18.639130999872577
20,98696.svg,24434,52.80521500003488,109.0397479999865,521.0368999998991,30.273235000095156
21,157533.svg,35955,47.28780799996457,118.92133099991042,525.9848260000126,28.894379000121262
22,169800.svg,26076,48.549413000046115,127.90365299997575,533.2347860000937,32.596348999959446
23,142740.svg,18036,46.463576999940415,22.411733999888384,505.76177300013114,26.269207000041206
24,195148.svg,10557,18.324538999877404,69.05022000000827,472.10037900003954,12.990346000151476
25,42875.svg,29208,63.902288999997836,244.41918499996973,598.9962839998952,41.678016999867395
26,112836.svg,26606,38.6600350000208,94.97231299997111,528.2981009997911,27.37151199994514
27,65389.svg,42748,100.85441700016418,34.856394000144064,607.3574749998443,61.584694999964995
28,64097.svg,32853,59.162314999866794,104.20253100005539,538.854094999806,36.99474000018199
29,107231.svg,43653,119.69439699987561,73.06575999996312,643.304611999838,72.8106999999909
30,95742.svg,30548,64.56017599998631,114.6971890000259,578.4552019999865,34.514259999923524
31,91387.svg,49330,125.96943099993041,295.64739199986434,686.6841329999716,82.9931299999771
32,180567.svg,15532,28.027337000139596,65.44802799999161,486.6864590001114,19.082927999988897
33,79534.svg,31440,71.02925599997434,0.6237050001800526,552.3919820000174,42.101674999912575
34,86431.svg,15748,18.887880000193036,187.70573200004037,485.6895819998499,15.328207999800725
35,45979.svg,43509,57.131431000016164,165.37659300001906,668.7679220001428,41.96741199984899
36,114418.svg,43256,61.92132900014258,191.77973199998632,591.7867299999671,41.516533000049094
37,100781.svg,19647,24.848972999961916,269.82755199992425,509.9912860000586,17.7810860000136
38,49528.svg,39120,114.24910499999896,112.15874000004078,651.2706699998034,71.84452100000271
39,158011.svg,26201,64.59511299999576,1.8194460001268453,574.5523629998388,46.89596999992318
40,128328.svg,34089,74.11424399992939,257.62059899989254,890.7952309998564,41.22342100004062
41,114149.svg,43443,67.34066099988922,254.10944899999777,586.242853000158,45.15941200020279
42,94117.svg,44253,48.64962200008449,475.5823440000313,565.2776219999396,35.354901999880894
43,135030.svg,17611,34.59892900013983,130.43088099993838,507.346084999881,21.92983700001605
44,147431.svg,30968,80.7679699998971,101.94014199987578,592.9771319999873,49.99649799992767
45,37838.svg,10844,20.270463000088057,40.993518000050244,482.0563220000622,12.694730000021082
46,178167.svg,26714,141.99524300011035,142.3422870000195,700.126199999886,88.6202950000552
47,4194.svg,35469,94.36295599994082,387.0592719999877,657.3229749999427,65.5286700000488
48,186621.svg,11797,26.01608099985242,78.54982499998187,489.168411999799,15.670421999857354
49,19023.svg,10653,15.64575599991258,63.086882999868976,473.9476160000322,10.185326000055284
50,96123.svg,19118,93.9162550000674,108.05978300004426,934.854150000092,56.44611000002442
51,8949.svg,49642,123.51952900007745,205.22825100010778,670.4465929999515,75.96252400003323
52,22212.svg,41903,339.9490090000654,57.73865399987699,663.3000279998669,75.37294400003702
53,94316.svg,28405,86.1007610001252,141.3383960000374,642.8847919999043,62.941188999957376
54,114690.svg,20133,48.88093799991111,44.54687800011925,802.0447110000077,29.444023999985802
55,3863.svg,33834,101.90069800000856,214.09481399996366,664.0201039999738,66.97928100015815
56,106645.svg,35372,123.29399400005059,118.45891100006156,681.1998779999158,77.07353499995406
57,127884.svg,22352,21.56206499989821,145.55576700013262,488.0262510000648,14.825973000142767
58,155040.svg,48590,82.00472899989109,549.6600090000356,623.9063119999173,56.26934799988703
59,151715.svg,34044,70.2624629998354,162.2646739999709,548.9484600000196,34.437333999903785
60,154629.svg,25690,57.808215000022756,94.42490299989004,561.6852890000246,40.249908000077994
61,127068.svg,43916,82.27538899996034,156.87701100000595,594.9538930001381,52.45357400008288
62,130831.svg,33120,51.6886230000182,656.5685049999956,575.5138540000644,36.4380109999729
63,71932.svg,48760,68.12512900000911,301.06478200013953,594.4055909999406,49.434109000003446
64,132356.svg,14569,22.838507999949798,68.53228499994657,498.2577250000304,19.29596800005129
65,18649.svg,42326,77.97191700001349,577.4282679999487,616.8278550001105,54.91015799998422
66,105597.svg,32431,55.565323000109856,101.87412699997367,547.8103160000956,35.57368399992811
67,73267.svg,26449,48.936622999917745,87.11300699997082,564.6146639999188,37.64021500001036
68,60425.svg,14122,28.39859499999875,60.14746899995771,505.3242680000949,19.318640999927084
69,92462.svg,13432,33.379614000068614,87.24384299989651,511.3004599998021,23.524709999946936
70,70100.svg,44938,143.8841889998912,215.72510300006797,634.8116829999526,65.71912900017196
71,130753.svg,31821,64.8450529999991,112.76251699996465,590.5032440000468,45.507826999937606
72,114383.svg,14299,17.436547999977847,69.82622100008484,480.28140099995653,11.564843000087421
73,122216.svg,28826,80.31881500005511,124.61030199983725,589.4596490002186,48.584037999944485
74,183003.svg,43705,85.58478999998442,102.70325900000898,593.5373560000698,52.47049600006903
75,99315.svg,26567,36.62689699990551,233.8666179998654,526.7376030001287,25.507832999892344
76,97776.svg,37767,49.52041100000315,90.29250300000058,539.3868579999435,32.789513000125226
77,27777.svg,43406,88.80350999993425,195.99868499994955,955.5928540000878,61.03480999991007
78,15593.svg,35067,57.19611300014549,187.54092099993613,568.7082009999358,40.26568800009045
79,20684.svg,17577,24.767599999904633,69.60772999991605,490.7545779999509,12.57738000003883
80,3999.svg,36684,94.02205399987906,146.45527900006527,639.0904590000446,60.89150000002519
81,156104.svg,44855,100.30541400010407,35.187045999919064,605.8213339999838,59.737957999914215
82,26475.svg,13733,15.961321000077078,86.41532299998289,482.50768200000493,10.418974999993225
83,192769.svg,11726,31.01097400008257,22.39808800004539,499.65362300008564,17.125992000046608
84,91008.svg,25848,47.74759399992945,263.7693159999799,562.985647000005,32.182159000058164
85,188016.svg,41057,95.09685799980616,168.22780000006787,614.5282249999582,60.479152999960206
86,56624.svg,28760,47.49626099987836,118.99891799998841,545.4669349999222,31.924463999985164
87,75545.svg,18789,24.67377299990403,71.06949200010604,503.0359200000021,18.158136000010927
88,63051.svg,33336,91.9881049999276,30.41142500001115,590.0228289999632,56.510011000000304
89,129954.svg,42682,73.93748100002995,95.09446399988519,624.4689510001535,61.08531500012759
90,112067.svg,34164,169.52579400003742,220.2743590000864,736.3345989999743,86.49871999978131
91,34058.svg,45447,165.6434949998129,116.71504800006005,695.4450670000369,82.57336999986364
92,76516.svg,37453,79.6484939999118,130.39130699985435,604.3113410000842,50.561521999952674
93,190142.svg,22607,354.0627709999171,61.03514100004759,538.6088130001099,33.91603299996859
94,5424.svg,41111,115.32648399997925,613.640624999789,729.9045830000068,76.81977800007189
95,35366.svg,15821,30.511955000065427,127.72992600002908,511.8998680000004,19.602745999918625
96,10974.svg,12760,19.31147800019062,78.18182200003321,493.9099890000307,12.918311000021276
97,95600.svg,45615,91.71312800003761,135.39483599993218,597.1569509999881,51.2670089999574
98,61403.svg,30591,67.26269499995396,327.1330099998977,609.3955320000077,48.12151799978892
99,19121.svg,45546,151.50773200002732,206.33291099989037,742.209320000029,92.64892900000632
100,183217.svg,32714,60.50757700018039,198.82855300011215,595.7499619998998,44.793011000137994
101,47645.svg,36457,56.522995000023,161.2506049998501,946.3372489999529,35.137493000092945
102,174305.svg,30225,58.641775000069174,88.1954249998671,597.0416940001542,39.00049599997146
103,90682.svg,34153,61.06019699996068,106.82089100009762,570.0008349999734,39.26225899999736
104,4124.svg,14940,37.271110000119734,160.71206099991286,522.3806999999852,24.099442000078852
105,73442.svg,48887,99.33433600008357,213.56489599997985,646.8275649999669,68.8099169999532
106,189435.svg,16519,35.79045199990105,57.96493999991981,516.1546780000208,24.492792000046393
107,146725.svg,47388,76.59698899988143,103.46194599992486,643.1713819999914,67.65239900005326
108,194563.svg,41961,79.10352699991563,105.77516199987258,640.1540110000496,61.08202799987339
109,99431.svg,48813,68.15373199992791,355.10301799990884,604.6794229998795,46.2798409998868
110,136905.svg,23902,48.2986219999475,102.22361600017393,574.0319740000359,32.60629799979142
111,163690.svg,17523,29.062255000098958,19.663930999968215,494.6887549999701,16.198777999989034
112,12344.svg,15619,34.10142299981089,75.29444599981616,524.2143319999286,22.327164999978777
113,6163.svg,17097,46.340976000010414,65.74168099996314,538.4843079998518,30.854990999841903
114,143232.svg,37050,99.25328300005276,96.56124499997532,617.9990209998323,61.00256900003842
115,127030.svg,38476,118.14798599993992,34.72300300018105,615.5943320000006,59.39199699992059
116,144437.svg,48637,57.910959000082585,356.9399269999849,573.3351930000481,39.62704499986103
117,188058.svg,40381,105.20803400004297,169.9612849999994,619.1407000001163,60.192915000016
118,140021.svg,39942,120.33497299989904,112.22906300008617,644.9015599998802,65.8171540001149
119,172305.svg,15954,23.781644000109736,100.20174800001769,489.9176430001262,12.74294099994222
120,195935.svg,23041,63.001963000033356,113.79905800004053,549.3401859998812,34.68819699992309
121,157789.svg,14389,26.566666999997324,59.68472799986557,509.60546900000736,18.470444999820756
122,136654.svg,36375,92.16200199989544,53.22830199997952,611.0906939998131,56.70404599982248
123,29272.svg,20487,30.022503000054712,141.44165099992279,516.0198650000893,21.21692500008976
124,187810.svg,28479,400.93974399997023,130.01066999981958,570.8257169999342,41.99916199991094
125,121601.svg,40803,74.09693199997491,151.43380300014542,641.5819700000611,57.34996199998932
126,138370.svg,13051,31.12130099998467,89.54773999994359,519.3810729999768,20.231429999967077
127,200166.svg,20446,49.075805000029504,160.25040099998478,535.2211949998491,30.802782000137086
128,188874.svg,30770,76.72586100011358,72.94705599997542,583.2484350000868,45.51416899994365
129,128717.svg,31670,55.80171700012215,93.9488970000184,593.3175330001177,44.23810699995556
130,29292.svg,22709,47.10838000005424,124.71992900009354,542.1917580001718,29.99074300009852
131,89024.svg,25142,38.039056000116034,124.10073299997748,537.2687299998233,27.46025900000859
132,47701.svg,44361,394.20445399991877,314.1042810000272,1045.9768999999142,187.50693700008014
133,21570.svg,48956,120.08217700008572,153.28066999995826,704.7347160000754,82.73059599991939
134,29265.svg,49048,616.8874469999537,206.57682000000932,906.5577369999573,161.08403099997304
135,92567.svg,24532,57.36987999989651,278.31488099991475,574.2534009998508,39.07824199995957
136,7878.svg,37881,96.52018700012377,275.14450100011345,634.6031699999912,60.53396699985569
137,48478.svg,36071,94.07104600018101,54.955694999989646,604.6108440000353,55.88338200004728
138,92384.svg,23188,56.874287000027834,152.62888300003397,562.8535890000421,38.96199399991929
139,11832.svg,14100,41.434718000118664,53.92205900011504,524.3368629999168,26.63531600001079
140,83170.svg,45086,80.90874599997733,46.562843999936376,595.6835279998813,51.30649399984577
141,196064.svg,43845,71.35852600004,669.6742490000815,638.2783399999425,64.88442699992447
142,31327.svg,24690,41.73253899989504,174.05808699982117,522.1175149999908,26.613696000140408
143,161039.svg,17518,47.5639289998071,50.28941999989911,546.6051779999361,28.990350000185572
144,175344.svg,49019,39.872316999890245,69.88502200010771,547.4933599998622,26.00451900002554
145,97133.svg,41247,52.828029000011156,228.25020499999482,590.5228809999699,36.34481600010986
146,33465.svg,37402,54.09971199992469,196.61788000007618,567.8297270001167,39.92881299996043
147,93569.svg,21024,98.89592000013181,154.27892899992912,629.288003000056,61.21466799982045
148,139663.svg,26371,70.3792419999445,22.832426000150008,565.512624999883,41.31897099978232
149,83353.svg,27803,122.9147000001376,60.300917999938974,605.1060570000573,54.3484110000918
150,45575.svg,34634,83.29767399982302,131.38456599995152,624.4191369999044,56.46971500004838
151,95546.svg,40875,51.28026499983207,122.97499400006018,542.9536530000405,30.51076299993838
152,68200.svg,21577,31.59383100000923,56.859648999989076,527.1845649999705,25.393177000069045
153,128051.svg,43208,108.65553400003591,41.75566300000355,652.8739789998781,69.49504800013528
154,96860.svg,42500,77.38154499998018,62.61093700004494,587.8192309999122,49.82268000003387
155,96517.svg,36031,95.78182700010984,79.08214700000826,595.1531579999028,51.29295899996578
156,188676.svg,48017,119.71010699994622,103.08391499984282,657.041505000052,73.80021200015108
157,88595.svg,41414,59.27732100008143,403.6086900000555,596.0645440000008,42.4928899999486
158,109816.svg,22786,27.291741999988517,245.61067900003763,521.0424510000848,20.683270000063203
159,134986.svg,13533,17.0761990000301,88.50195200011512,492.23324199988383,11.973812999940492
160,27680.svg,31735,87.84183900002063,99.17486599988479,908.817800999941,55.465383999944606
161,71864.svg,25573,53.82717999987108,156.42618200013203,550.3715380000358,35.12424800010194
162,135533.svg,40920,107.84654100007174,146.26931999987391,666.8804189998809,63.82404099986161
163,96108.svg,28946,40.98029400006453,84.10004400002435,526.7069060000722,27.592528000013772
164,187219.svg,12711,21.182710999937626,48.72317000013027,510.5936089998977,13.427940000156013
165,143317.svg,23297,69.78868100009095,52.74494200011759,566.0828179998134,40.34769200006849
166,115199.svg,38725,45.035036999934164,160.7824539999001,548.0413109999063,33.12133700001141
167,180697.svg,42465,27.507567999919047,42.084822000106215,505.29609499994876,17.00176899998951
168,40663.svg,29776,47.643527999980506,123.43877700004668,547.7493220000724,33.55203799992523
169,3729.svg,40302,217.81688199985183,79.80832399994142,686.6122679998625,83.09794799993142
170,2640.svg,34446,117.38361699985944,148.86658999989777,952.0969630000309,60.4888509999455
171,34183.svg,16762,36.20861900003547,88.74393699989014,530.2858830000332,21.920339000189415
172,95116.svg,31526,62.65173399992818,110.43058600012046,560.0187810000534,39.54541100006281
173,194048.svg,38569,100.73777800016614,84.49646000008215,659.1465980000066,70.80182799995782
174,81964.svg,33231,85.80873100004283,29.526067999995576,592.0894500000031,53.42583400010881
175,142401.svg,27106,45.747688000119524,49.193095999953584,569.8570239999299,39.67080799998257
176,149008.svg,37925,56.456450000041514,128.90459699997336,602.8094630000851,38.45253400004367
177,49509.svg,15473,19.227279000006092,107.66041099986978,505.1129309999851,13.938401000132217
178,116334.svg,25485,31.290058999957182,395.2485799998158,545.9612160000233,25.907695999876523
179,195036.svg,38516,111.61653900012425,52.46158899990405,633.3524159999797,61.953148999918994
180,70707.svg,47106,85.61471600000914,120.26509199995417,667.470860000094,69.42312199998923
181,192396.svg,36773,416.82497099986904,31.68277899999339,618.7722160000249,58.14621099989381
182,179916.svg,48280,54.55410900003699,210.8817949999775,577.5085689999742,40.36758999995982
183,11288.svg,46216,118.5525079999934,201.99533499999234,703.9399600000706,74.00854500019705
184,139021.svg,27074,23.68710500013549,77.54440200005774,508.3785889999035,14.753475999896182
185,138922.svg,49681,88.4311689999322,343.9858589999858,645.1409999999669,57.73466600021493
186,28139.svg,25838,46.8432010000015,82.2650899999644,556.7436549999911,29.042497999853367
187,24178.svg,18338,54.14401600000929,67.53225200009183,558.1485200000316,33.27509700011433
188,97986.svg,26420,43.26811100008854,182.58274699996946,598.0120009999155,29.971637000016926
189,21898.svg,38666,82.50594299988734,191.12302600001385,617.0893680000518,52.60543999997935
190,175853.svg,10690,29.392787999995562,40.80607500009137,515.6267949998892,16.836237000006804
191,158258.svg,45357,95.15522800006693,122.5368890000027,623.3244459999696,57.22785299985844
192,86247.svg,36201,90.97657999996045,95.43641700020089,644.7404259999985,60.14404300003662
193,29401.svg,10347,27.333178999924712,52.01382600012039,514.9832330000663,16.85193700018317
194,22310.svg,31560,71.39298100014457,131.43778699986797,613.8007459999244,44.11890200003654
195,39453.svg,47314,102.64212300012332,50.71071299994401,706.0836069999823,87.15366299998095
196,128189.svg,44665,78.26106200013783,247.92123899987928,636.0809630000404,52.324630999919464
197,166014.svg,45987,125.01428299992767,327.88526599983925,665.0359360000948,69.3987960000868
198,52148.svg,44478,72.39984700004243,351.57898399984333,620.5931239999245,48.52213200001643
199,197176.svg,44756,13.040801999977703,13.18211800003155,520.817328000021,3.6024319999796717
200,130901.svg,13863,40.37515400000302,12.983904000066104,543.5547239999323,23.427245999982915
201,129032.svg,46021,80.07083799998327,326.289590999977,641.3823530001537,53.19507000012891
202,107638.svg,17955,42.70796600007998,79.12943599990285,567.0153439998558,28.533831000004284
203,45071.svg,11649,23.726800000076764,60.87493799986987,512.1813490000022,16.83517500009657
204,15244.svg,24370,38.183097000001,208.6410959998375,565.4814049999004,27.284899000051155
205,37804.svg,49595,112.53753300002245,283.7016920000224,685.433428999886,71.23795899997276
206,92529.svg,28498,90.01584099996762,264.24882900005287,636.6495129998384,51.974331000110396
207,74991.svg,26193,34.15078600005472,155.8053139999629,543.5876370002006,23.264188999974067
208,134354.svg,44067,97.04853199991703,33.44248199982758,634.0084809999098,59.71895199991195
209,28270.svg,30947,89.23104500013324,87.47295399984978,935.2441850001014,53.40932299986889
210,176992.svg,47217,124.38999799996964,226.46877000011045,707.3995140001443,75.09060200004569
211,40175.svg,37985,83.55360500013376,116.36561000000256,645.1313320001191,60.055615999999645
212,85904.svg,28726,151.97373999990305,46.21029999998427,641.0415620000549,59.10484599985466
213,128527.svg,35533,90.51643399993736,159.66974899993147,655.2821830000539,60.75798799997756
214,189966.svg,26247,62.215902999923856,100.89090600013151,583.9374219999627,40.79693799985762
215,134202.svg,30115,352.3710360000223,47.56108299989137,554.324711000163,33.41027199985547
216,2362.svg,44689,132.46006100007435,120.30288299979475,717.2472940001171,84.61526399992181
217,120056.svg,29354,62.28962299996965,200.28030500020577,600.9311660000094,37.85214399999859
218,50102.svg,10403,13.360644000158572,54.67746999988776,503.1810240000141,7.614245000013398
219,198214.svg,48733,112.42364899999302,549.3540529998882,686.8657439999879,73.25841300007596
220,39445.svg,12739,21.02240800013533,51.899480999964,516.6010499999629,14.029313000037291
221,178782.svg,11468,21.620856000026833,65.82568899989383,505.25389600011295,13.553667999985919
222,180407.svg,12964,6.5320969999902445,15.336163000029046,481.7706440001075,4.07308900003045
223,117285.svg,22387,47.312013000009756,46.01539300006152,558.6325320000469,32.05996900010177
224,138955.svg,16946,44.40493099991727,47.19081600001118,584.8062980001032,26.827877999949123
225,185212.svg,41332,115.32845799979441,116.78319699990425,678.9187029999084,73.81334800015793
226,134750.svg,40916,144.53351199995268,114.94217100016613,1013.5638260001087,83.57223000007252
227,155377.svg,33075,81.02875200006565,92.3434140001973,635.392536000154,55.72501300002841
228,13507.svg,19723,30.0509769999735,177.9949699998724,541.3956400000188,19.593066999959774
229,30316.svg,22073,56.93091400007688,79.87896800000271,578.0786230000103,34.7177629998896
230,178008.svg,34039,80.7238980000875,99.79697700009638,593.3831260001625,44.01593900001899
231,187889.svg,40965,110.2878779997809,183.2125820001238,644.6498249999877,66.34749199997714
232,80012.svg,43112,104.72945299989078,250.78972900018925,634.859964000043,65.909837999925
233,107230.svg,28320,86.9026110001414,53.104490000123405,606.9736130000365,49.5264630001202
234,138669.svg,21485,41.664721999950416,192.0915180000975,566.5253610000036,28.463667999858444
235,190065.svg,33030,75.0884279998445,188.3371910000733,605.4886770000394,47.124070000108986
236,98761.svg,44992,125.07855400008339,182.68016000001808,687.9746319998503,75.31610699993507
237,20495.svg,19824,46.763831999896865,49.82837200009271,548.5703770000327,29.663787999879787
238,42445.svg,29079,67.05018499997095,135.48987499984833,621.5011729998423,41.3910570000553
239,22696.svg,30349,91.90310500002852,255.84246100015662,650.0169099999766,58.57196199985992
240,24115.svg,42267,287.86551100006363,256.38210800002526,1133.9355190000333,139.57141999981104
241,28026.svg,33106,43.889891000162606,136.55577199983782,552.4671340001532,30.064591999916956
242,5769.svg,13367,36.74459799981378,162.92213199994876,558.8262159999431,21.20060399988688
243,67165.svg,34381,91.60178799993446,197.21415300000444,627.1147719999135,55.94453599996996
244,32805.svg,16131,33.617231000107495,97.01533999987078,531.1878919999344,21.061462000034226
245,170518.svg,42203,81.27146900005755,194.88368499992248,628.2576940000126,52.77227400006268
246,23868.svg,21762,38.33539400011432,190.664882999954,544.7571290001179,26.037971000050675
247,116418.svg,18838,37.66319800001838,105.34894900001746,542.7277480000612,26.851123000142252
248,77135.svg,26883,53.365401000064594,258.80134299995916,576.4464899998529,35.54486999996698
249,110957.svg,34900,391.74178700000084,263.81777699998565,839.5095460000448,113.85726800017437
